t_stamp,Extruder3/BETA_DIA_EXT_SCLD
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.178929999
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.174429998
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.179130003
1/3/2019 13:03,0.179130003
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.174329996
1/3/2019 13:03,0.179030001
1/3/2019 13:03,0.179130003
1/3/2019 13:03,0.179030001
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.178929999
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.179000005
1/3/2019 13:04,0.179000005
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174429998
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.174329996
1/3/2019 13:04,0.179030001
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179130003
1/3/2019 13:04,0.179030001
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179130003
1/3/2019 13:05,0.179130003
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174429998
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179130003
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179130003
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179030001
1/3/2019 13:05,0.179130003
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174329996
1/3/2019 13:05,0.174529999
1/3/2019 13:05,0.174529999
1/3/2019 13:05,0.174529999
1/3/2019 13:05,0.181930006
1/3/2019 13:05,0.181930006
1/3/2019 13:05,0.181930006
1/3/2019 13:05,0.181930006
1/3/2019 13:05,0.181730002
1/3/2019 13:05,0.181730002
1/3/2019 13:05,0.181730002
1/3/2019 13:05,0.181730002
1/3/2019 13:05,0.182730004
1/3/2019 13:06,0.182730004
1/3/2019 13:06,0.182730004
1/3/2019 13:06,0.182730004
1/3/2019 13:06,0.183630005
1/3/2019 13:06,0.183630005
1/3/2019 13:06,0.183630005
1/3/2019 13:06,0.179030001
1/3/2019 13:06,0.179030001
1/3/2019 13:06,0.179030001
1/3/2019 13:06,0.179030001
1/3/2019 13:06,0.187429994
1/3/2019 13:06,0.187429994
1/3/2019 13:06,0.187429994
1/3/2019 13:06,0.187429994
1/3/2019 13:06,0.186629996
1/3/2019 13:06,0.186629996
1/3/2019 13:06,0.186629996
1/3/2019 13:06,0.186629996
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.187629998
1/3/2019 13:06,0.18953
1/3/2019 13:06,0.18953
1/3/2019 13:06,0.18953
1/3/2019 13:06,0.189429998
1/3/2019 13:06,0.189429998
1/3/2019 13:06,0.189429998
1/3/2019 13:06,0.189429998
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.192530006
1/3/2019 13:06,0.192530006
1/3/2019 13:06,0.192530006
1/3/2019 13:06,0.192530006
1/3/2019 13:06,0.192530006
1/3/2019 13:06,0.192230001
1/3/2019 13:06,0.192230001
1/3/2019 13:06,0.192230001
1/3/2019 13:06,0.192230001
1/3/2019 13:06,0.192929998
1/3/2019 13:06,0.192929998
1/3/2019 13:06,0.192929998
1/3/2019 13:06,0.192929998
1/3/2019 13:06,0.192929998
1/3/2019 13:06,0.191129997
1/3/2019 13:06,0.191129997
1/3/2019 13:06,0.191129997
1/3/2019 13:06,0.187930003
1/3/2019 13:06,0.187930003
1/3/2019 13:06,0.187930003
1/3/2019 13:06,0.187930003
1/3/2019 13:06,0.191829994
1/3/2019 13:06,0.191829994
1/3/2019 13:06,0.191829994
1/3/2019 13:06,0.191829994
1/3/2019 13:06,0.188830003
1/3/2019 13:06,0.188830003
1/3/2019 13:06,0.188830003
1/3/2019 13:06,0.188830003
1/3/2019 13:06,0.190830007
1/3/2019 13:06,0.190830007
1/3/2019 13:06,0.190830007
1/3/2019 13:06,0.190830007
1/3/2019 13:06,0.190229997
1/3/2019 13:06,0.190229997
1/3/2019 13:06,0.190229997
1/3/2019 13:06,0.190229997
1/3/2019 13:06,0.190229997
1/3/2019 13:06,0.192430004
1/3/2019 13:06,0.192430004
1/3/2019 13:06,0.192430004
1/3/2019 13:06,0.192430004
1/3/2019 13:06,0.192430004
1/3/2019 13:06,0.189930007
1/3/2019 13:06,0.189930007
1/3/2019 13:06,0.189930007
1/3/2019 13:06,0.189930007
1/3/2019 13:06,0.189930007
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.192629993
1/3/2019 13:06,0.195730001
1/3/2019 13:06,0.195730001
1/3/2019 13:06,0.195730001
1/3/2019 13:06,0.195730001
1/3/2019 13:06,0.195730001
1/3/2019 13:06,0.189329997
1/3/2019 13:06,0.189329997
1/3/2019 13:06,0.189329997
1/3/2019 13:06,0.189329997
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.194030002
1/3/2019 13:06,0.190329999
1/3/2019 13:06,0.190329999
1/3/2019 13:06,0.190329999
1/3/2019 13:06,0.190329999
1/3/2019 13:06,0.190329999
1/3/2019 13:06,0.192330003
1/3/2019 13:06,0.192330003
1/3/2019 13:06,0.192330003
1/3/2019 13:06,0.192330003
1/3/2019 13:06,0.192330003
1/3/2019 13:06,0.202830002
1/3/2019 13:06,0.202830002
1/3/2019 13:06,0.202830002
1/3/2019 13:06,0.202830002
1/3/2019 13:06,0.202830002
1/3/2019 13:06,0.210030004
1/3/2019 13:06,0.210030004
1/3/2019 13:06,0.210030004
1/3/2019 13:06,0.210030004
1/3/2019 13:06,0.210030004
1/3/2019 13:06,0.216230005
1/3/2019 13:06,0.216230005
1/3/2019 13:06,0.216230005
1/3/2019 13:06,0.216230005
1/3/2019 13:06,0.216230005
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.212730005
1/3/2019 13:06,0.212730005
1/3/2019 13:06,0.212730005
1/3/2019 13:06,0.212730005
1/3/2019 13:06,0.211429998
1/3/2019 13:06,0.211429998
1/3/2019 13:06,0.211429998
1/3/2019 13:06,0.211429998
1/3/2019 13:06,0.219329998
1/3/2019 13:06,0.219329998
1/3/2019 13:06,0.219329998
1/3/2019 13:06,0.219329998
1/3/2019 13:06,0.206530005
1/3/2019 13:06,0.206530005
1/3/2019 13:06,0.206530005
1/3/2019 13:06,0.206530005
1/3/2019 13:06,0.213730007
1/3/2019 13:06,0.213730007
1/3/2019 13:06,0.213730007
1/3/2019 13:06,0.213730007
1/3/2019 13:06,0.213730007
1/3/2019 13:06,0.220129997
1/3/2019 13:06,0.220129997
1/3/2019 13:06,0.220129997
1/3/2019 13:06,0.220129997
1/3/2019 13:06,0.220129997
1/3/2019 13:06,0.216330007
1/3/2019 13:06,0.216330007
1/3/2019 13:06,0.216330007
1/3/2019 13:06,0.216330007
1/3/2019 13:06,0.11913
1/3/2019 13:06,0.11913
1/3/2019 13:06,0.11913
1/3/2019 13:06,0.11913
1/3/2019 13:06,0.11913
1/3/2019 13:06,0.201429993
1/3/2019 13:06,0.201429993
1/3/2019 13:06,0.201429993
1/3/2019 13:06,0.201429993
1/3/2019 13:06,0.201429993
1/3/2019 13:06,0.210329995
1/3/2019 13:06,0.210329995
1/3/2019 13:06,0.210329995
1/3/2019 13:06,0.210329995
1/3/2019 13:06,0.221829996
1/3/2019 13:06,0.221829996
1/3/2019 13:06,0.221829996
1/3/2019 13:06,0.221829996
1/3/2019 13:06,0.221829996
1/3/2019 13:06,0.199330002
1/3/2019 13:06,0.199330002
1/3/2019 13:06,0.199330002
1/3/2019 13:06,0.199330002
1/3/2019 13:06,0.199330002
1/3/2019 13:06,0.207729995
1/3/2019 13:06,0.207729995
1/3/2019 13:06,0.207729995
1/3/2019 13:06,0.207729995
1/3/2019 13:06,0.207729995
1/3/2019 13:06,0.215230003
1/3/2019 13:06,0.215230003
1/3/2019 13:06,0.215230003
1/3/2019 13:06,0.215230003
1/3/2019 13:06,0.21153
1/3/2019 13:06,0.21153
1/3/2019 13:06,0.21153
1/3/2019 13:06,0.21153
1/3/2019 13:06,0.212029994
1/3/2019 13:06,0.212029994
1/3/2019 13:06,0.212029994
1/3/2019 13:06,0.212029994
1/3/2019 13:06,0.228929996
1/3/2019 13:06,0.228929996
1/3/2019 13:06,0.228929996
1/3/2019 13:06,0.228929996
1/3/2019 13:06,0.217529997
1/3/2019 13:06,0.217529997
1/3/2019 13:06,0.217529997
1/3/2019 13:06,0.217529997
1/3/2019 13:06,0.203529999
1/3/2019 13:06,0.203529999
1/3/2019 13:06,0.203529999
1/3/2019 13:06,0.203529999
1/3/2019 13:06,0.203529999
1/3/2019 13:06,0.206729993
1/3/2019 13:06,0.206729993
1/3/2019 13:06,0.206729993
1/3/2019 13:06,0.206729993
1/3/2019 13:06,0.206729993
1/3/2019 13:06,0.214330003
1/3/2019 13:06,0.214330003
1/3/2019 13:06,0.214330003
1/3/2019 13:06,0.214330003
1/3/2019 13:06,0.214330003
1/3/2019 13:06,0.206829995
1/3/2019 13:06,0.206829995
1/3/2019 13:06,0.206829995
1/3/2019 13:06,0.206829995
1/3/2019 13:06,0.206829995
1/3/2019 13:06,0.207929999
1/3/2019 13:06,0.207929999
1/3/2019 13:06,0.207929999
1/3/2019 13:06,0.207929999
1/3/2019 13:06,0.207929999
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.211329997
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.214629993
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.217099994
1/3/2019 13:06,0.218130007
1/3/2019 13:06,0.218130007
1/3/2019 13:06,0.218130007
1/3/2019 13:06,0.218130007
1/3/2019 13:06,0.218130007
1/3/2019 13:06,0.217030004
1/3/2019 13:07,0.217030004
1/3/2019 13:07,0.217030004
1/3/2019 13:07,0.217030004
1/3/2019 13:07,0.217030004
1/3/2019 13:07,0.215430006
1/3/2019 13:07,0.215430006
1/3/2019 13:07,0.215430006
1/3/2019 13:07,0.215430006
1/3/2019 13:07,0.219129995
1/3/2019 13:07,0.219129995
1/3/2019 13:07,0.219129995
1/3/2019 13:07,0.219129995
1/3/2019 13:07,0.222430006
1/3/2019 13:07,0.222430006
1/3/2019 13:07,0.222430006
1/3/2019 13:07,0.222430006
1/3/2019 13:07,0.242029995
1/3/2019 13:07,0.242029995
1/3/2019 13:07,0.242029995
1/3/2019 13:07,0.242029995
1/3/2019 13:07,0.242029995
1/3/2019 13:07,0.179729998
1/3/2019 13:07,0.179729998
1/3/2019 13:07,0.179729998
1/3/2019 13:07,0.179729998
1/3/2019 13:07,0.179729998
1/3/2019 13:07,0.183329999
1/3/2019 13:07,0.183329999
1/3/2019 13:07,0.183329999
1/3/2019 13:07,0.183329999
1/3/2019 13:07,0.196129993
1/3/2019 13:07,0.196129993
1/3/2019 13:07,0.196129993
1/3/2019 13:07,0.196129993
1/3/2019 13:07,0.192029998
1/3/2019 13:07,0.192029998
1/3/2019 13:07,0.192029998
1/3/2019 13:07,0.196529999
1/3/2019 13:07,0.196529999
1/3/2019 13:07,0.196529999
1/3/2019 13:07,0.193230003
1/3/2019 13:07,0.193230003
1/3/2019 13:07,0.193230003
1/3/2019 13:07,0.193230003
1/3/2019 13:07,0.194030002
1/3/2019 13:07,0.194030002
1/3/2019 13:07,0.194030002
1/3/2019 13:07,0.194429994
1/3/2019 13:07,0.194429994
1/3/2019 13:07,0.194429994
1/3/2019 13:07,0.194429994
1/3/2019 13:07,0.19833
1/3/2019 13:07,0.19833
1/3/2019 13:07,0.19833
1/3/2019 13:07,0.19833
1/3/2019 13:07,0.200330004
1/3/2019 13:07,0.200330004
1/3/2019 13:07,0.200330004
1/3/2019 13:07,0.119900003
1/3/2019 13:07,0.119900003
1/3/2019 13:07,0.119900003
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.206929997
1/3/2019 13:07,0.206929997
1/3/2019 13:07,0.206929997
1/3/2019 13:07,0.206929997
1/3/2019 13:07,0.206929997
1/3/2019 13:07,0.190929994
1/3/2019 13:07,0.190929994
1/3/2019 13:07,0.190929994
1/3/2019 13:07,0.190929994
1/3/2019 13:07,0.190929994
1/3/2019 13:07,0.196930006
1/3/2019 13:07,0.196930006
1/3/2019 13:07,0.201729998
1/3/2019 13:07,0.201729998
1/3/2019 13:07,0.201729998
1/3/2019 13:07,0.201729998
1/3/2019 13:07,0.208130002
1/3/2019 13:07,0.208130002
1/3/2019 13:07,0.208130002
1/3/2019 13:07,0.208130002
1/3/2019 13:07,0.218229994
1/3/2019 13:07,0.218229994
1/3/2019 13:07,0.218229994
1/3/2019 13:07,0.218229994
1/3/2019 13:07,0.211830005
1/3/2019 13:07,0.211830005
1/3/2019 13:07,0.211830005
1/3/2019 13:07,0.211830005
1/3/2019 13:07,0.211129993
1/3/2019 13:07,0.211129993
1/3/2019 13:07,0.211129993
1/3/2019 13:07,0.211129993
1/3/2019 13:07,0.211129993
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.213630006
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.210930005
1/3/2019 13:07,0.210930005
1/3/2019 13:07,0.210930005
1/3/2019 13:07,0.210930005
1/3/2019 13:07,0.210930005
1/3/2019 13:07,0.209629998
1/3/2019 13:07,0.209629998
1/3/2019 13:07,0.209629998
1/3/2019 13:07,0.209629998
1/3/2019 13:07,0.209629998
1/3/2019 13:07,0.20713
1/3/2019 13:07,0.20713
1/3/2019 13:07,0.20713
1/3/2019 13:07,0.213730007
1/3/2019 13:07,0.213730007
1/3/2019 13:07,0.213730007
1/3/2019 13:07,0.213730007
1/3/2019 13:07,0.213730007
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.215130001
1/3/2019 13:07,0.215130001
1/3/2019 13:07,0.215130001
1/3/2019 13:07,0.215130001
1/3/2019 13:07,0.215130001
1/3/2019 13:07,0.214230001
1/3/2019 13:07,0.214230001
1/3/2019 13:07,0.214230001
1/3/2019 13:07,0.214230001
1/3/2019 13:07,0.214230001
1/3/2019 13:07,0.214530006
1/3/2019 13:07,0.214530006
1/3/2019 13:07,0.214530006
1/3/2019 13:07,0.214530006
1/3/2019 13:07,0.214530006
1/3/2019 13:07,0.216529995
1/3/2019 13:07,0.216529995
1/3/2019 13:07,0.216529995
1/3/2019 13:07,0.216529995
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.216429994
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.213929996
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215230003
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.215330005
1/3/2019 13:07,0.470129997
1/3/2019 13:07,0.470129997
1/3/2019 13:07,0.470129997
1/3/2019 13:07,0.470129997
1/3/2019 13:07,0.470129997
1/3/2019 13:07,0.216130003
1/3/2019 13:07,0.216130003
1/3/2019 13:07,0.216130003
1/3/2019 13:07,0.216130003
1/3/2019 13:07,0.216130003
1/3/2019 13:07,0.219630003
1/3/2019 13:07,0.219630003
1/3/2019 13:07,0.219630003
1/3/2019 13:07,0.219630003
1/3/2019 13:07,0.224529997
1/3/2019 13:07,0.224529997
1/3/2019 13:07,0.224529997
1/3/2019 13:07,0.224529997
1/3/2019 13:07,0.224529997
1/3/2019 13:07,0.119730003
1/3/2019 13:07,0.119730003
1/3/2019 13:07,0.119730003
1/3/2019 13:07,0.119730003
1/3/2019 13:07,0.119730003
1/3/2019 13:07,0.120229997
1/3/2019 13:07,0.120229997
1/3/2019 13:07,0.120229997
1/3/2019 13:07,0.120229997
1/3/2019 13:07,0.120229997
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.12043
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.198129997
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.204129994
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.197129995
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.199129999
1/3/2019 13:07,0.203130007
1/3/2019 13:07,0.203130007
1/3/2019 13:07,0.203130007
1/3/2019 13:07,0.203130007
1/3/2019 13:07,0.203130007
1/3/2019 13:07,0.203930005
1/3/2019 13:07,0.203930005
1/3/2019 13:07,0.203930005
1/3/2019 13:07,0.203930005
1/3/2019 13:07,0.205329999
1/3/2019 13:07,0.205329999
1/3/2019 13:07,0.205329999
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.201629996
1/3/2019 13:07,0.207530007
1/3/2019 13:07,0.207530007
1/3/2019 13:07,0.207530007
1/3/2019 13:07,0.207530007
1/3/2019 13:07,0.207530007
1/3/2019 13:07,0.207330003
1/3/2019 13:07,0.207330003
1/3/2019 13:07,0.207330003
1/3/2019 13:07,0.207330003
1/3/2019 13:07,0.207330003
1/3/2019 13:07,0.207029998
1/3/2019 13:07,0.207029998
1/3/2019 13:07,0.207029998
1/3/2019 13:07,0.207029998
1/3/2019 13:07,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.207530007
1/3/2019 13:08,0.207530007
1/3/2019 13:08,0.207530007
1/3/2019 13:08,0.207530007
1/3/2019 13:08,0.207530007
1/3/2019 13:08,0.207430005
1/3/2019 13:08,0.207430005
1/3/2019 13:08,0.207430005
1/3/2019 13:08,0.207430005
1/3/2019 13:08,0.206530005
1/3/2019 13:08,0.206530005
1/3/2019 13:08,0.206530005
1/3/2019 13:08,0.208529994
1/3/2019 13:08,0.208529994
1/3/2019 13:08,0.208529994
1/3/2019 13:08,0.208529994
1/3/2019 13:08,0.208829999
1/3/2019 13:08,0.208829999
1/3/2019 13:08,0.208829999
1/3/2019 13:08,0.208829999
1/3/2019 13:08,0.210429996
1/3/2019 13:08,0.210429996
1/3/2019 13:08,0.210429996
1/3/2019 13:08,0.210429996
1/3/2019 13:08,0.208230004
1/3/2019 13:08,0.208230004
1/3/2019 13:08,0.208230004
1/3/2019 13:08,0.208230004
1/3/2019 13:08,0.208230004
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.205829993
1/3/2019 13:08,0.205829993
1/3/2019 13:08,0.205829993
1/3/2019 13:08,0.206829995
1/3/2019 13:08,0.206829995
1/3/2019 13:08,0.206829995
1/3/2019 13:08,0.206829995
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.208430007
1/3/2019 13:08,0.21063
1/3/2019 13:08,0.21063
1/3/2019 13:08,0.21063
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.210830003
1/3/2019 13:08,0.207829997
1/3/2019 13:08,0.207829997
1/3/2019 13:08,0.207829997
1/3/2019 13:08,0.207829997
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
1/3/2019 13:08,0.20803
